"resourceID","relatedResourceID","relationshipOfResource"
"5d9f0ba6-dd8d-452d-8c18-7704cdf59c4b","SCBI_014.20230417.HAELON.N","pathogen of"
"584a8ee5-9b7c-4656-9c56-73c4b769f238","SCBI_014.20230417.HAELON.N","pathogen of"
"ded5a872-7f45-40e2-89a2-747ab1c34d21","SCBI_014.20230417.HAELON.N","pathogen of"
"90bbc099-8cd5-4bc1-87e8-616154d5da12","SCBI_014.20230417.HAELON.N","pathogen of"
"e2000388-b449-4935-a489-b3579f91ddcc","SCBI_014.20230417.HAELON.N","pathogen of"
"64b29df7-a43b-4fa8-aeac-f15719f4fb89","SCBI_014.20230417.HAELON.N","pathogen of"
"11b9a943-79b6-4250-86e9-0d3f562a57e3","SCBI_014.20230417.HAELON.N","pathogen of"
"b4a822a2-f246-493c-aebf-a0853806e2e1","SCBI_014.20230417.HAELON.N","pathogen of"
"bd9eb464-81db-437f-9024-f01ed324a742","SCBI_014.20230417.HAELON.N","pathogen of"
"e65d84ad-8cd2-42f9-af33-a4dff1956197","SCBI_014.20230417.HAELON.N","pathogen of"
"343503b1-268e-4db9-876c-412afb1e2a14","SCBI_014.20230417.HAELON.N","pathogen of"
"34e86a32-bda5-4f92-9631-c15c9e1483af","SCBI_014.20230417.HAELON.N","pathogen of"
"38076138-4b7a-4fdc-96b5-d8116cb09401","SCBI_014.20230417.HAELON.N","pathogen of"
"cc4c248d-a6c6-4e7b-a60c-ee7578bb83e8","SCBI_014.20230417.HAELON.N","pathogen of"
"706930c5-fa34-40de-bf34-bec9e4051354","SCBI_014.20230417.HAELON.N","pathogen of"
"bc43c742-16b6-4b19-a90a-9db03ca0d96e","SCBI_014.20230417.HAELON.N","pathogen of"
"9e5a558b-b5bd-4ca2-82fe-273fc42cd56d","SCBI_014.20230417.HAELON.N","pathogen of"
"1dfa01ff-afa4-4e14-911f-5614f65a46da","SCBI_014.20230417.HAELON.N","pathogen of"
"bc147290-d84d-4307-83dc-a5c53a14738f","SCBI_014.20230417.HAELON.N","pathogen of"
"e099b61f-4635-4ba3-b454-dd93e640b99d","SCBI_014.20230417.HAELON.N","pathogen of"
"ad4150d7-fa91-4c33-8e1c-99418a6d37cf","SCBI_014.20230417.HAELON.N","pathogen of"
"ddcf8022-0b7a-4820-add3-4121f7bddf99","SCBI_014.20230417.HAELON.N","pathogen of"
"e0b52449-7843-4dfc-9db2-f4732213eb21","SCBI_014.20230417.HAELON.N","pathogen of"
"68f61d16-1c98-48e9-8bf9-e4845e15c649","SCBI_014.20230417.HAELON.N","pathogen of"
"476202de-2c3c-4a7a-9c03-18fdb6b7b6b4","SCBI_014.20230417.HAELON.N","pathogen of"
"bb1a2b1d-9c33-49a8-a660-4db9539676aa","SCBI_014.20230417.HAELON.N","pathogen of"
"d2fe6e4c-8380-4fc8-80af-f2a066f669aa","SCBI_014.20230417.HAELON.N","pathogen of"
"e3bcd960-1f59-4e6a-a996-8e3ce2f8e413","SCBI_014.20230417.HAELON.N","pathogen of"
"b0236846-2742-4552-99ef-354601d4f62a","SCBI_014.20230417.HAELON.N","pathogen of"
"3919db8d-134b-42cc-af1c-d76d20f52133","SCBI_014.20230417.HAELON.N","pathogen of"
"3e2db1ec-8ad6-4874-ac1e-14252dfba67a","SCBI_014.20230417.HAELON.N","pathogen of"
"2da23789-a39b-4c94-a487-9bea494d04e4","SCBI_014.20230417.HAELON.N","pathogen of"
"eee4632e-ab49-46ac-9375-8bd9f00fd7a2","SCBI_014.20230417.HAELON.N","pathogen of"
"2b511b82-9170-403d-8995-cfcf183fb7d4","SCBI_014.20230417.HAELON.N","pathogen of"
"982dab35-5c21-485a-9584-2f3b463508fa","SCBI_014.20230417.HAELON.N","pathogen of"
"79522e30-0fca-4a30-80cf-69b5a8d2e9a4","SCBI_014.20230417.HAELON.N","pathogen of"
"7e0c0eb8-acef-44bb-baf2-5a752685ecee","SCBI_014.20230417.HAELON.N","pathogen of"
"3b6acf68-5bc8-4ade-9520-efb6a57b05d1","SCBI_014.20230417.HAELON.N","pathogen of"
"3dad669a-ed30-40d5-b010-e31251eac3ff","SCBI_014.20230417.HAELON.N","pathogen of"
"dfdb335b-0134-4fcf-a0ae-498b8c277a57","SCBI_014.20230417.HAELON.N","pathogen of"
"1995b9cd-a561-486a-86dd-79c0ae1ab756","SCBI_014.20230417.HAELON.N","pathogen of"
"57ab04ae-42ba-4c01-b96b-4c20c3ecdf75","SCBI_014.20230417.HAELON.N","pathogen of"
"787005e6-e800-4622-ac98-614438693676","SCBI_014.20230417.HAELON.N","pathogen of"
"0d552da8-b589-458d-94b2-71b9b81c4769","SCBI_014.20230417.HAELON.N","pathogen of"
"8852ca9c-143c-4ee6-8885-0ab16fbcaa8d","SCBI_014.20230417.HAELON.N","pathogen of"
"ccab9dac-19a2-4356-a687-9b72ff7126fa","SCBI_014.20230417.HAELON.N","pathogen of"
"e4de029a-b3e9-4e3e-9878-17355364a28f","SCBI_014.20230417.HAELON.N","pathogen of"
"898834ad-6082-4d58-9ca1-159462a06209","SCBI_014.20230417.HAELON.N","pathogen of"
"06530b2d-c7e7-4b96-adfa-76770a48795a","SCBI_014.20230417.HAELON.N","pathogen of"
"4670f3fd-9c00-46bb-bb84-f7a363b513cd","SCBI_014.20230417.HAELON.N","pathogen of"
"eed6fda1-115c-4723-a47b-a6b6cadf9f08","SCBI_014.20230417.HAELON.N","pathogen of"
"f6202e9a-9bda-4136-8e57-f23137058813","SCBI_014.20230417.HAELON.N","pathogen of"
"2cf3f61b-44d7-4498-ae58-eac280084e24","SCBI_014.20230417.HAELON.N","pathogen of"
"af823b82-7f10-4db9-a5e4-44e2f4664f3b","SCBI_014.20230417.HAELON.N","pathogen of"
"eddef233-5b34-4709-86cd-09b8ae134186","SCBI_014.20230417.HAELON.N","pathogen of"
"4536a471-133b-425a-8cf0-cb36d443c2dd","SCBI_014.20230417.HAELON.N","pathogen of"
"9a5eb803-0431-4984-937d-21ef5761d4bc","SCBI_014.20230417.HAELON.N","pathogen of"
"05bcc0ee-1f2a-4641-9ec9-a8c14d89ee20","SCBI_014.20230508.HAELON.N","pathogen of"
"ce2c6837-0484-4452-a925-5be8782817c0","SCBI_014.20230508.HAELON.N","pathogen of"
"18996d08-e893-461c-8b1a-55e2f91a3b92","SCBI_014.20230508.HAELON.N","pathogen of"
"9dc72f73-2017-45ca-822c-2e2df8cef664","SCBI_014.20230508.HAELON.N","pathogen of"
"46dc6a74-01fb-474e-903e-4c600acc1fdd","SCBI_014.20230508.HAELON.N","pathogen of"
"781f1d6d-8c7f-4e66-b708-52a720bdf98a","SCBI_014.20230508.HAELON.N","pathogen of"
"f841c1aa-0b16-48ab-b6ef-1a5717145f68","SCBI_014.20230508.HAELON.N","pathogen of"
"58fd9b27-22b2-40c1-a3d9-b9b7e763e617","SCBI_014.20230508.HAELON.N","pathogen of"
"e1b2bf61-0f7b-48a0-a207-2451f139ff23","SCBI_014.20230508.HAELON.N","pathogen of"
"0cc43860-54d9-44ef-82ce-03a0fa022f62","SCBI_014.20230508.HAELON.N","pathogen of"
"a0fe7fdd-6607-49b8-8119-70839d59b4de","SCBI_014.20230508.HAELON.N","pathogen of"
"724b04b9-27d8-4b7a-be88-464cf5e0e072","SCBI_014.20230508.HAELON.N","pathogen of"
"24243ad4-9813-4a55-822e-a1dac793c093","SCBI_014.20230508.HAELON.N","pathogen of"
"e0617c32-f98c-436f-b345-4bf8d6823b5c","SCBI_014.20230508.HAELON.N","pathogen of"
"9b5eb777-502d-434a-8761-5a1cca0c2191","SCBI_014.20230508.HAELON.N","pathogen of"
"8f8cac0f-d0da-4d62-aeb7-294a152feaed","SCBI_014.20230508.HAELON.N","pathogen of"
"b896b4c4-a0a9-4205-9179-87805f882114","SCBI_014.20230508.HAELON.N","pathogen of"
"449fdfda-a0b9-491c-80b5-b265742ee31f","SCBI_014.20230508.HAELON.N","pathogen of"
"ac05a2fe-8085-4c15-af92-65f1fd8c2256","SCBI_014.20230508.HAELON.N","pathogen of"
"19293df3-a7be-4e17-bab6-7589117f6a9f","SCBI_014.20230508.HAELON.N","pathogen of"
"ae767d75-c37b-4487-921e-40bedf85973d","SCBI_014.20230508.HAELON.N","pathogen of"
"167e7338-a7a6-47f5-8e9e-4095c63eccfb","SCBI_014.20230508.HAELON.N","pathogen of"
"f162ba94-bad5-4ef7-ae34-8736207b2685","SCBI_014.20230508.HAELON.N","pathogen of"
"45cbca0d-d5bd-48da-8b19-650fdaf6544e","SCBI_014.20230508.HAELON.N","pathogen of"
"d74589da-20e6-4a97-beb7-efe58cd9aca8","SCBI_014.20230508.HAELON.N","pathogen of"
"4d431b2c-7315-40bb-a7eb-8f47807530d1","SCBI_014.20230508.HAELON.N","pathogen of"
"501ff0af-9bc3-44f0-aa92-468de046b03b","SCBI_014.20230508.HAELON.N","pathogen of"
"f11b7207-ee17-4b58-b52f-a72322f4bf86","SCBI_014.20230508.HAELON.N","pathogen of"
"1b367099-e1f1-456a-94d6-d1d4ad8df39d","SCBI_014.20230508.HAELON.N","pathogen of"
"28ef0744-4ecb-4f22-8487-11ce19422877","SCBI_014.20230508.HAELON.N","pathogen of"
"e0f36bc9-7b01-444b-b7aa-11c0333ab41a","SCBI_014.20230508.HAELON.N","pathogen of"
"35d63989-5222-45fd-8e10-a5ecea4a6d1a","SCBI_014.20230508.HAELON.N","pathogen of"
"abfb5024-45cf-4b52-8371-356af86243ab","SCBI_014.20230508.HAELON.N","pathogen of"
"b783f98b-432d-4a22-8985-64f7ee633d66","SCBI_014.20230508.HAELON.N","pathogen of"
"b2cbc0f2-8dcf-413f-a372-eeb9d1163541","SCBI_014.20230508.HAELON.N","pathogen of"
"1277b837-fef2-47e5-91ff-b88b65d85ccf","SCBI_014.20230508.HAELON.N","pathogen of"
"85ba1efd-506a-4ac2-a204-d0a971ad03ca","SCBI_014.20230508.HAELON.N","pathogen of"
"5303b6e4-556c-46f6-8a84-29666cc55f99","SCBI_014.20230508.HAELON.N","pathogen of"
"f1f892ba-4615-4717-a8fd-269f767031c4","SCBI_014.20230508.HAELON.N","pathogen of"
"2081810a-0a93-4612-9b34-74f8ab9eb00b","SCBI_014.20230508.HAELON.N","pathogen of"
"a46c9c88-112b-45e4-99c1-f6ce694db9a5","SCBI_014.20230508.HAELON.N","pathogen of"
"27778019-4554-4e8b-b69f-743a38054ab5","SCBI_014.20230508.HAELON.N","pathogen of"
"a9403635-4799-4306-9b5f-49a784e2c678","SCBI_014.20230508.HAELON.N","pathogen of"
"30116f7e-7747-48d4-8591-e9865f468fd7","SCBI_014.20230508.HAELON.N","pathogen of"
"301e6f6e-1ef5-4262-a2ca-a190b593fb5a","SCBI_014.20230508.HAELON.N","pathogen of"
"264ac4f6-be15-4682-b52d-5957e950cbf4","SCBI_014.20230508.HAELON.N","pathogen of"
"44bc2484-37ca-4eef-8065-65438828fe14","SCBI_014.20230508.HAELON.N","pathogen of"
"a04e1e9b-fdeb-4c35-a2fb-9d88c3f33f40","SCBI_014.20230508.HAELON.N","pathogen of"
"f6b3aba9-1179-4ff0-b09e-874b229f46d2","SCBI_014.20230508.HAELON.N","pathogen of"
"ce483cda-3ead-40f7-90fa-f98e0230dc02","SCBI_014.20230508.HAELON.N","pathogen of"
"733766eb-c904-439b-9ed1-b6c4ca98cd33","SCBI_014.20230508.HAELON.N","pathogen of"
"d633df1e-5394-4a56-8a17-53c9a7d45d94","SCBI_014.20230508.HAELON.N","pathogen of"
"8adc922b-70da-46a0-9eea-dfa9435a148f","SCBI_014.20230508.HAELON.N","pathogen of"
"55a9dc13-16ec-49af-ae87-a885cfcad1ac","SCBI_014.20230508.HAELON.N","pathogen of"
"ee4fad6c-66d6-402c-af85-6fab802e373c","SCBI_014.20230508.HAELON.N","pathogen of"
"135d445b-8fb2-493f-ace6-e1cbdb53cd0b","SCBI_014.20230508.HAELON.N","pathogen of"
"1f31a289-35d4-4afe-9b6a-e252735f48c1","SCBI_014.20230508.HAELON.N","pathogen of"
"ad25e87e-6452-4808-8939-a13cb5297090","SCBI_014.20230508.HAELON.N","pathogen of"
"e32487a1-717e-4ad6-a7b9-8feaed45adbb","SCBI_014.20230508.HAELON.N","pathogen of"
"26555f67-b5a2-40a4-a679-d58cef762fc6","SCBI_014.20230508.HAELON.N","pathogen of"
"674a70a7-1518-407f-a8b7-2b1020c5e40d","SCBI_014.20230508.HAELON.N","pathogen of"
"002ef143-c7d6-48d8-b791-86a316cd6502","SCBI_014.20230508.HAELON.N","pathogen of"
"406a8c69-39ae-4a28-bdf7-5f30c5776ea8","SCBI_014.20230508.HAELON.N","pathogen of"
"f8c33f1f-ec53-4fa5-97f8-ebc44217eca7","SCBI_014.20230508.HAELON.N","pathogen of"
"cfe231f1-26e4-43ef-a092-177462e940b8","SCBI_014.20230508.HAELON.N","pathogen of"
"5841b986-d9a9-40f6-a217-5d6ecffa684c","SCBI_014.20230508.HAELON.N","pathogen of"
"e5cce2c9-4cb6-4593-862e-8a21738c2173","SCBI_014.20230508.HAELON.N","pathogen of"
"38c80af1-edae-4d48-ba24-eec04dca318c","SCBI_014.20230508.HAELON.N","pathogen of"
"658992e5-4593-4ddc-ae6a-ab0b314655bc","SCBI_014.20230508.HAELON.N","pathogen of"
"4e193953-0bc3-4416-960d-208e416e1dd8","SCBI_014.20230508.HAELON.N","pathogen of"
"71d11328-8047-44fc-a9b3-8c85217ecc3f","SCBI_014.20230508.HAELON.N","pathogen of"
"96bb0f0c-8819-42c1-9eea-57d615d4b544","SCBI_014.20230508.HAELON.N","pathogen of"
"a4e47c53-fec4-4a98-9f15-2ee24dc7eb5c","SCBI_014.20230508.HAELON.N","pathogen of"
"ea228dd0-f45f-429e-be49-cbdf4eeca1fc","SCBI_014.20230508.HAELON.N","pathogen of"
"7750d12a-87ca-406a-aa69-9c2c3b2b801e","SCBI_014.20230508.HAELON.N","pathogen of"
"1d4711bd-7da0-41c6-9ff3-90b77315843c","SCBI_014.20230508.HAELON.N","pathogen of"
"a059903c-6e3f-4781-8f2b-e289c04ccc8d","SCBI_014.20230508.HAELON.N","pathogen of"
"47ad6713-ce28-432c-ab9a-8d1d1062094e","SCBI_014.20230508.HAELON.N","pathogen of"
"12899a42-918a-4cf4-ad8e-a3c891d88f8e","SCBI_014.20230508.HAELON.N","pathogen of"
"3929c006-2a99-4144-80c0-9fb6496fa953","SCBI_014.20230508.HAELON.N","pathogen of"
"f55f2802-568d-4772-8922-fa57785d09c6","SCBI_014.20230508.HAELON.N","pathogen of"
"b4a9376d-e64f-42b4-bb04-435f7c81dd7d","SCBI_014.20230508.HAELON.N","pathogen of"
"5c23db6f-2824-4ca1-a61d-26712b052ae9","SCBI_014.20230508.HAELON.N","pathogen of"
"ce3f38b4-7815-4693-9e77-6683db760fd5","SCBI_014.20230508.HAELON.N","pathogen of"
"085b0025-a276-473c-bb4a-8db8ab5dbe25","SCBI_014.20230508.HAELON.N","pathogen of"
"3846cd84-0418-4ccc-95fa-9a027c9b5ccb","SCBI_014.20230508.HAELON.N","pathogen of"
"a6b68c2e-4ea6-4705-919c-acf7c0c0d539","SCBI_014.20230508.HAELON.N","pathogen of"
"1b5b41ac-896e-46bb-89be-30e67bcb5934","SCBI_014.20230508.HAELON.N","pathogen of"
"b5919b97-74aa-42f4-bde9-963e46efccca","SCBI_014.20230508.HAELON.N","pathogen of"
"bddcbb2e-180f-40da-bf71-cf640d9c4c60","SCBI_014.20230508.HAELON.N","pathogen of"
"7308e216-9054-43a0-b7ad-ed72c75276c2","SCBI_014.20230508.HAELON.N","pathogen of"
"7fce186d-62b2-4b9a-9096-76e9be0241c0","SCBI_014.20230508.HAELON.N","pathogen of"
"e3411ec0-fab6-4354-847f-1d66821c81f0","SCBI_014.20230508.HAELON.N","pathogen of"
"69c8aac6-8a8b-42d9-976d-6cdbb163f920","SCBI_014.20230508.HAELON.N","pathogen of"
"56737b0e-cd3b-433c-98d1-bdc9de917ca8","SCBI_014.20230508.HAELON.N","pathogen of"
"ac5b72aa-1396-48b3-b0dd-8edab83c06c0","SCBI_014.20230508.HAELON.N","pathogen of"
"41b7f83b-4415-47ba-9c42-5b7d0015482c","SCBI_014.20230508.HAELON.N","pathogen of"
"149e3c17-9efa-4b61-8cc5-185bc693d231","SCBI_014.20230508.HAELON.N","pathogen of"
"f679e23b-7467-4247-910e-f92c6ee15002","SCBI_014.20230508.HAELON.N","pathogen of"
"62a3e957-d669-468c-ab18-ed63f8bf850a","SCBI_014.20230508.HAELON.N","pathogen of"
"41f19ad0-094c-440b-bc49-5867ac23f87b","SCBI_014.20230508.HAELON.N","pathogen of"
"24efcdcf-508c-4fda-bd32-3aaf2244be81","SCBI_014.20230508.HAELON.N","pathogen of"
"5cc14768-046f-40bc-bd15-0b5f48a7db50","SCBI_014.20230508.HAELON.N","pathogen of"
"7860c7d4-ccc4-40ba-bcef-e2ffe429d389","SCBI_014.20230508.HAELON.N","pathogen of"
"98643232-9936-43c0-9ed6-0891ea3f72e5","SCBI_014.20230508.HAELON.N","pathogen of"
"d92ccd7a-f790-4628-96c4-01659ac88aae","SCBI_014.20230508.HAELON.N","pathogen of"
"2a13982b-74b4-4596-b521-3cc98413196a","SCBI_014.20230508.HAELON.N","pathogen of"
"1a22643d-88c1-4fa8-824b-d57b4611136e","SCBI_014.20230508.HAELON.N","pathogen of"
"0f23bdff-ea0a-48f9-b0be-f938be2a6cea","SCBI_014.20230508.HAELON.N","pathogen of"
"1173a6a4-bf05-457b-b230-ec21a889dbba","SCBI_014.20230508.HAELON.N","pathogen of"
"bb7e4bdb-673c-45f7-bee0-f12f7254b8f1","SCBI_014.20230508.HAELON.N","pathogen of"
"3acadd2f-3ea6-4071-912d-014f013a1395","SCBI_014.20230508.HAELON.N","pathogen of"
"6cf1bd33-7697-4bfd-aa5d-8df8e6945a2c","SCBI_014.20230508.HAELON.N","pathogen of"
"25db3984-2b5e-4d81-b880-215564ae1cdd","SCBI_014.20230508.HAELON.N","pathogen of"
"5b099f16-281c-4088-bfec-6e7192ef7f78","SCBI_014.20230508.HAELON.N","pathogen of"
"c2b418aa-4f8b-4b02-b6bd-8a7c3af6de60","SCBI_014.20230508.HAELON.N","pathogen of"
"369fdc74-9182-4b3f-8c48-2f5a83c16b89","SCBI_014.20230508.HAELON.N","pathogen of"
"c053fb43-9bb0-401c-b6c2-ac40992459f6","SCBI_014.20230508.HAELON.N","pathogen of"
"31146fc4-e441-4738-bb12-5a05985b29b6","SCBI_014.20230508.HAELON.N","pathogen of"
"43265d14-b497-42c7-a646-1fb649ff68eb","SCBI_014.20230508.HAELON.N","pathogen of"
"e0427a45-b4f8-4a3a-ba28-6bad3238a085","SCBI_014.20230508.HAELON.N","pathogen of"
"f95c7c17-6e54-41dc-ad8e-e3400d9fa259","SCBI_014.20230508.HAELON.N","pathogen of"
"0eae8ae6-2bdc-48f9-9945-fe989fe10ab3","SCBI_014.20230508.HAELON.N","pathogen of"
"79ba6a3f-f214-408d-94a9-af23aa28df93","SCBI_014.20230508.HAELON.N","pathogen of"
"5ad3c9ce-3832-4478-bbcb-ebb3963633cb","SCBI_014.20230508.HAELON.N","pathogen of"
"9bcc201d-0522-495e-9ca1-81b99e5d7d1f","SCBI_014.20230508.HAELON.N","pathogen of"
"35cacfb2-f6fe-4753-8959-9bb0e06aab80","SCBI_014.20230508.HAELON.N","pathogen of"
"a58421ed-91dd-4845-85ee-dcfa929a0b88","SCBI_014.20230508.HAELON.N","pathogen of"
"f0f9a83e-a8ac-401e-8b31-72d3bcf29fdc","SCBI_014.20230508.HAELON.N","pathogen of"
"1638cb48-1420-40da-9e7e-2f1794f10694","SCBI_014.20230508.HAELON.N","pathogen of"
"21607c3f-dc20-4d72-af49-7325edbb7589","SCBI_014.20230508.HAELON.N","pathogen of"
"d078d2bc-e9e3-4e59-8ac0-5ee171dcb4fb","SCBI_014.20230508.HAELON.N","pathogen of"
"3f9e3a58-2af6-42b1-ab82-770d2e023770","SCBI_014.20230508.HAELON.N","pathogen of"
"02d26bb7-46bc-4caa-b331-9d34ac75f1b0","SCBI_014.20230508.HAELON.N","pathogen of"
"525c55fc-a1e2-4713-8828-182b6de89dd7","SCBI_014.20230508.HAELON.N","pathogen of"
"465d89e2-1759-4969-87cc-e87086a94248","SCBI_014.20230508.HAELON.N","pathogen of"
"3e69db28-27b5-466c-ae20-a20bc0e4e50f","SCBI_014.20230508.HAELON.N","pathogen of"
"785d360d-23a8-4b52-a5f5-9fd096e80495","SCBI_014.20230508.HAELON.N","pathogen of"
"ef573c0b-c9b0-4778-be60-07b7ce708058","SCBI_014.20230508.HAELON.N","pathogen of"
"7053d518-5611-4738-8390-d81725fec7b7","SCBI_014.20230508.HAELON.N","pathogen of"
"848f27b6-bf66-49e4-a9ee-73178f193227","SCBI_014.20230508.HAELON.N","pathogen of"
"6c8c5861-72e0-4278-9e39-4c829a14e45e","SCBI_014.20230508.HAELON.N","pathogen of"
"bb3f540b-6629-4b6e-9f7c-ca6acf2d7c2e","SCBI_014.20230508.HAELON.N","pathogen of"
"4c85ec8c-167b-487d-b349-f4b61e673b60","SCBI_014.20230508.HAELON.N","pathogen of"
"4244b1f8-55d3-462a-bb01-8555d586c5ed","SCBI_014.20230508.HAELON.N","pathogen of"
"d9a69843-972b-4939-986b-9f9c7dcc45e8","SCBI_014.20230508.HAELON.N","pathogen of"
"394fcf0e-c8be-4401-aec9-e38abf2d34d4","SCBI_014.20230508.HAELON.N","pathogen of"
"d6dbff57-b19b-45e1-8b42-56df6a7fdaee","SCBI_014.20230508.HAELON.N","pathogen of"
"bfd8e43f-d779-4a22-a76f-e43ad91015e7","SCBI_014.20230508.HAELON.N","pathogen of"
"60762192-0ef3-4966-afcf-4f392fe9c752","SCBI_014.20230508.HAELON.N","pathogen of"
"57113e1a-1657-42ff-b706-c127091ba32c","SCBI_014.20230508.HAELON.N","pathogen of"
"01e0df32-f600-4c8b-9213-bf2097dae3b2","SCBI_014.20230508.HAELON.N","pathogen of"
"e509a2c4-e907-4df3-a62a-615b44720fa5","SCBI_014.20230508.HAELON.N","pathogen of"
"47207943-89ee-4e09-bc24-9579e2f43d22","SCBI_014.20230508.HAELON.N","pathogen of"
"a99ba6cc-6266-4da1-8c09-e38524ce99b7","SCBI_014.20230508.HAELON.N","pathogen of"
"bb561d09-7d39-428c-8f81-9a57b945a964","SCBI_014.20230508.HAELON.N","pathogen of"
"79da58f1-cb3b-4694-9ee2-4d32c05bcad5","SCBI_014.20230508.HAELON.N","pathogen of"
"5da3f9d4-800d-4867-94f2-417c08aea0c3","SCBI_014.20230508.HAELON.N","pathogen of"
"cec2e934-655b-48a0-abde-6a38eb7bd563","SCBI_014.20230508.HAELON.N","pathogen of"
"7185acac-1023-46cc-92b8-b13193ed8b0a","SCBI_014.20230508.HAELON.N","pathogen of"
"1a17e186-c92d-4e29-8b07-7237ae5d0d12","SCBI_014.20230508.HAELON.N","pathogen of"
"a79ee38b-0f47-46cf-837a-1382e5320896","SCBI_014.20230508.HAELON.N","pathogen of"
"76466621-d7e0-41da-ba1a-338650135217","SCBI_014.20230508.HAELON.N","pathogen of"
"12bef4a4-832f-4d30-9213-1c7a0dbdc84e","SCBI_014.20230508.HAELON.N","pathogen of"
"d124fc0f-a3a0-4e44-91f3-1823536369c8","SCBI_014.20230508.HAELON.N","pathogen of"
"e1c8e5ac-fc80-4542-9865-cc81c13b97e6","SCBI_014.20230508.HAELON.N","pathogen of"
"e5586e3b-3218-4323-8756-d0bd60ca8951","SCBI_014.20230508.HAELON.N","pathogen of"
"4b495473-63b6-49d5-a1fe-d7b021227cc5","SCBI_014.20230508.HAELON.N","pathogen of"
"24078588-2d47-455e-9144-74732243ecc9","SCBI_014.20230508.HAELON.N","pathogen of"
"38598563-a04c-483c-a95d-e8b80fb22555","SCBI_014.20230508.HAELON.N","pathogen of"
"91ec8fea-47d1-4f68-a7fb-34dee79d85f7","SCBI_014.20230508.HAELON.N","pathogen of"
"55e20edc-d2ef-4f45-b171-fd26ee695059","SCBI_014.20230508.HAELON.N","pathogen of"
"91db3990-3b17-44d6-b2a9-b8b0c86933ce","SCBI_014.20230508.HAELON.N","pathogen of"
"bf99b724-8926-4656-9548-a47ae0d5029d","SCBI_014.20230508.HAELON.N","pathogen of"
"0a17eb2f-dc50-45e8-b78f-5711329e034c","SCBI_014.20230508.HAELON.N","pathogen of"
"6344182e-9198-4af1-a98b-1562863f5c9c","SCBI_014.20230508.HAELON.N","pathogen of"
"6deb12a4-e16d-4ccb-97e2-09ea072ebfed","SCBI_014.20230508.HAELON.N","pathogen of"
"b83e59e8-0cbe-49d6-90ba-414d7fb0a14f","SCBI_014.20230508.HAELON.N","pathogen of"
"39bfb132-00ba-4139-8af3-44f9df618cbc","SCBI_014.20230508.HAELON.N","pathogen of"
"5f79275e-e0ea-4057-aed3-d52e84d7fea1","SCBI_014.20230508.HAELON.N","pathogen of"
"ac87e02f-41a9-4842-82b0-c7a817e7a1e2","SCBI_014.20230508.HAELON.N","pathogen of"
"4c41a737-5f3f-4ee6-ba32-596f34ef04ea","SCBI_014.20230508.HAELON.N","pathogen of"
"54cf1371-8d37-4195-99b8-f100aa42a188","SCBI_014.20230508.HAELON.N","pathogen of"
"f7967037-4255-4251-989a-f652522f74ef","SCBI_014.20230508.HAELON.N","pathogen of"
"0e7df7b7-3e26-4cb5-b67b-7361d75ac83c","SCBI_014.20230508.HAELON.N","pathogen of"
"bc6037e9-0278-433d-9798-c6fb4d9f997e","SCBI_014.20230508.HAELON.N","pathogen of"
"a6a400fa-0e46-4343-ae24-803ca9164322","SCBI_014.20230508.HAELON.N","pathogen of"
"57908c46-1089-472a-9a82-af20bd96689f","SCBI_014.20230508.HAELON.N","pathogen of"
"7eaaec73-3269-4338-87ad-3f360649a01e","SCBI_014.20230508.HAELON.N","pathogen of"
"4561ba86-aaa5-45bd-a61c-2cbc06bb7ea6","SCBI_014.20230508.HAELON.N","pathogen of"
"ce776535-c22c-4cdf-8093-d39bf756c179","SCBI_014.20230508.HAELON.N","pathogen of"
"8a349bef-1912-4e74-9012-a47f009cceb9","SCBI_014.20230508.HAELON.N","pathogen of"
"71be3bf4-3c38-41d2-9caa-66fbce9e60cb","SCBI_014.20230508.HAELON.N","pathogen of"
"7d501bc9-992c-4d53-9c23-d1b5b89fab88","SCBI_014.20230508.HAELON.N","pathogen of"
"5ffdc6c9-3199-4ad3-a20f-1387d84a269f","SCBI_014.20230508.HAELON.N","pathogen of"
"d2bbbf35-a3e1-42db-b10d-0f21725583cf","SCBI_014.20230508.HAELON.N","pathogen of"
"e2d9c2c8-018b-466b-9b42-afd3baac8316","SCBI_014.20230508.HAELON.N","pathogen of"
"2c3b984d-c4aa-4ecd-b41d-f1f648fae9f1","SCBI_014.20230508.HAELON.N","pathogen of"
"6a9d9930-4214-48ef-817e-b681c67ae6d1","SCBI_014.20230508.HAELON.N","pathogen of"
"3bd99591-40fc-42ba-b0b0-2bc74acce111","SCBI_014.20230508.HAELON.N","pathogen of"
"ba7b01e7-3e56-4a89-9962-ebbe3e891c55","SCBI_014.20230508.HAELON.N","pathogen of"
"e574a7df-1ed1-47e6-a63e-fed62fa7b505","SCBI_014.20230508.HAELON.N","pathogen of"
"4ae63625-4159-4a7c-ae64-1e3a126a3b93","SCBI_014.20230508.HAELON.N","pathogen of"
"1c7ced3a-d617-4c8b-926e-cdf3d16c355f","SCBI_014.20230508.HAELON.N","pathogen of"
"cb0885e9-b433-48eb-a2e3-1bff25884790","SCBI_014.20230508.HAELON.N","pathogen of"
"f256ccb4-f8b1-4138-b487-62011ee4f4d8","SCBI_014.20230508.HAELON.N","pathogen of"
"35f554c9-5966-49ec-bb22-45af9eb5f070","SCBI_014.20230508.HAELON.N","pathogen of"
